"","","Ind Code","Ind Name","Region","Country","City","Frequency","Period","Actual","Previous","Consensus","Revision","Date","Time","Revise Date"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2012","52.70","52.60","-","F","Jun 01, 2012","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2012","52.60","53.40","-","F","May 02, 2012","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2012","53.40","55.40","-","F","Mar 01, 2012","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","29 Feb 2012","55.40","52.70","-","F","Feb 01, 2012","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2012","52.70","50.30","-","F","Jan 01, 2012","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2011","50.30","51.80","-","F","Dec 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2011","51.80","51.20","-","F","Nov 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2011","51.20","52.50","-","F","Oct 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2011","52.50","48.90","-","F","Sep 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2011","48.90","46.40","-","F","Aug 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2011","46.40","55.00","-","F","Jul 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2011","55.00","54.00","-","F","Jun 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2011","54.00","54.30","-","F","May 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2011","54.30","54.30","-","F","Apr 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2011","54.30","52.60","-","F","Mar 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","28 Feb 2011","52.60","53.00","-","F","Feb 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jan 2011","53.00","52.20","-","F","Jan 01, 2011","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Dec 2010","52.20","52.50","-","F","Dec 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Nov 2010","52.50","50.90","-","F","Nov 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Oct 2010","50.90","50.40","-","F","Oct 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Sep 2010","50.40","53.10","-","F","Sep 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Aug 2010","53.10","53.30","-","F","Aug 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Jul 2010","53.30","51.40","-","F","Jul 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Jun 2010","51.40","51.10","-","F","Jun 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 May 2010","51.10","53.00","-","F","May 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","30 Apr 2010","53.00","52.90","-","F","Apr 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","31 Mar 2010","52.90","56.10","-","F","Mar 01, 2010","00:00","-"
"","","SAFZAXX02Ma015","PMI Manufacturing","Southern Africa","South Africa","","Monthly","28 Feb 2010","56.10","51.30","-","F","Feb 01, 2010","00:00","-"
